"","country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers"
"6215","Philippines",2019,"Mama Sita's Holding Company",0,0,0,1,0,0,0,0,1,20,3751
"6216","Philippines",2019,"JP Noodles",0,0,0,1,0,0,0,0,1,20,3751
"6217","Philippines",2019,"Choco Choco",0,0,0,1,0,0,0,0,1,20,3751
"6218","Philippines",2019,"Big Bang",0,0,0,1,0,0,0,0,1,20,3751
"6219","Philippines",2019,"Hokka Gen",0,0,0,1,0,0,0,0,1,20,3751
"6220","Philippines",2019,"Honey House",0,0,0,1,0,0,0,0,1,20,3751
"6221","Philippines",2019,"Honeyboy",0,0,0,1,0,0,0,0,1,20,3751
"6222","Philippines",2019,"Bv Corporation",0,0,1,0,0,0,0,0,1,20,3751
"6223","Philippines",2019,"Popsticks Lollipop",0,0,0,1,0,0,0,0,1,20,3751
"6224","Philippines",2019,"Hopia",0,0,0,1,0,0,0,0,1,20,3751
"6225","Philippines",2019,"Pmi Cotton",0,0,1,0,0,0,0,0,1,20,3751
"6226","Philippines",2019,"Pkastic Utensils",0,0,0,0,0,0,1,0,1,20,3751
"6227","Philippines",2019,"Pintura",0,0,0,1,0,0,0,0,1,20,3751
"6228","Philippines",2019,"Pintoora",0,0,0,1,0,0,0,0,1,20,3751
"6229","Philippines",2019,"Pinnack",0,0,0,1,0,0,0,0,1,20,3751
"6230","Philippines",2019,"Pineapple Blend",0,0,0,1,0,0,0,0,1,20,3751
"6231","Philippines",2019,"Pilot",0,0,0,1,0,0,0,0,1,20,3751
"6232","Philippines",2019,"Pier 28",0,0,0,1,0,0,0,0,1,20,3751
"6233","Philippines",2019,"Philusa Corp.",0,1,0,0,0,0,0,0,1,20,3751
"6234","Philippines",2019,"Binch",0,0,0,1,0,0,0,0,1,20,3751
"6235","Philippines",2019,"Chocolite",0,0,0,1,0,0,0,0,1,20,3751
"6236","Philippines",2019,"Philippine Inc.",0,0,0,1,0,0,0,0,1,20,3751
"6237","Philippines",2019,"Home Gallery",0,0,0,1,0,0,0,0,1,20,3751
"6238","Philippines",2019,"Highland Biscuit Inc.",0,0,0,1,0,0,0,0,1,20,3751
"6239","Philippines",2019,"Bostix",0,0,0,1,0,0,0,0,1,20,3751
"6240","Philippines",2019,"Hi-Touch",0,0,0,1,0,0,0,0,1,20,3751
"6241","Philippines",2019,"Happy Siopao Express",0,0,0,1,0,0,0,0,1,20,3751
"6242","Philippines",2019,"Qyc Mfg Food",0,0,0,1,0,0,0,0,1,20,3751
"6243","Philippines",2019,"Harvey",0,0,1,0,0,0,0,0,1,20,3751
"6244","Philippines",2019,"Quake",0,0,0,1,0,0,0,0,1,20,3751
"6245","Philippines",2019,"Harvey Candy",0,0,0,1,0,0,0,0,1,20,3751
"6246","Philippines",2019,"Pure Water, Inc.",0,0,0,0,1,0,0,0,1,20,3751
"6247","Philippines",2019,"Healthy Multifood Corporation",0,0,0,1,0,0,0,0,1,20,3751
"6248","Philippines",2019,"Heart Tex",0,0,0,1,0,0,0,0,1,20,3751
"6249","Philippines",2019,"Hello Kitty Wet Wipes",0,0,0,1,0,0,0,0,1,20,3751
"6250","Philippines",2019,"Bayer",0,0,1,0,0,0,0,0,1,20,3751
"6251","Philippines",2019,"Bear Brand Yogu",0,0,0,1,0,0,0,0,1,20,3751
"6252","Philippines",2019,"Hello Panda",0,0,0,1,0,0,0,0,1,20,3751
"6253","Philippines",2019,"Profood Corp.",0,0,0,1,0,0,0,0,1,20,3751
"6254","Philippines",2019,"Prime Snack",0,0,0,1,0,0,0,0,1,20,3751
"6255","Philippines",2019,"Bei Yi Gel Pen",0,0,0,1,0,0,0,0,1,20,3751
"6256","Philippines",2019,"Hersheys",0,0,0,1,0,0,0,0,1,20,3751
"6257","Philippines",2019,"Beng-Bang",0,0,0,1,0,0,0,0,1,20,3751
"6258","Philippines",2019,"Biscon",0,0,0,1,0,0,0,0,1,20,3751
"6259","Philippines",2019,"Cookies And Cream",0,0,0,1,0,0,0,0,1,20,3751
"6260","Philippines",2019,"Island Biscuit Inc.",0,0,0,1,0,0,0,0,1,20,3751
"6261","Philippines",2019,"Otsuka Sims",0,0,0,0,1,0,0,0,1,20,3751
"6262","Philippines",2019,"Pannys",0,0,0,1,0,0,0,0,1,20,3751
"6263","Philippines",2019,"Panda 3D Biscuit",0,0,0,1,0,0,0,0,1,20,3751
"6264","Philippines",2019,"Break Rizzo",0,0,0,1,0,0,0,0,1,20,3751
"6265","Philippines",2019,"Buahmerah",0,0,0,0,1,0,0,0,1,20,3751
"6266","Philippines",2019,"Burger Wrap",0,0,0,1,0,0,0,0,1,20,3751
"6267","Philippines",2019,"Ovaltine Tabs",0,0,0,1,0,0,0,0,1,20,3751
"6268","Philippines",2019,"Otsuka Pharmaceutical",0,0,0,0,1,0,0,0,1,20,3751
"6269","Philippines",2019,"Paper Bag",0,0,0,1,0,0,0,0,1,20,3751
"6270","Philippines",2019,"Iced Gem",0,0,0,1,0,0,0,0,1,20,3751
"6271","Philippines",2019,"Ok King Corn",0,0,0,1,0,0,0,0,1,20,3751
"6272","Philippines",2019,"Choco Loops",0,0,0,1,0,0,0,0,1,20,3751
"6273","Philippines",2019,"Choco Wafer",0,0,0,1,0,0,0,0,1,20,3751
"6274","Philippines",2019,"Butane Gas Max Plus",0,0,0,1,0,0,0,0,1,20,3751
"6275","Philippines",2019,"Choco Rhino",0,0,0,1,0,0,0,0,1,20,3751
"6276","Philippines",2019,"Papelikha Bond Paper",0,0,0,1,0,0,0,0,1,20,3751
"6277","Philippines",2019,"Intl. Pharma",0,0,0,1,0,0,0,0,1,20,3751
"6278","Philippines",2019,"Pearless Pro.",0,0,0,1,0,0,0,0,1,20,3751
"6279","Philippines",2019,"Ifp Man.Corp",0,0,0,1,0,0,0,0,1,20,3751
"6280","Philippines",2019,"Permanent Marker",0,0,0,1,0,0,0,0,1,20,3751
"6281","Philippines",2019,"Peerless",0,0,1,0,0,0,0,0,1,20,3751
"6282","Philippines",2019,"Personal Collection",0,0,1,0,0,0,0,0,1,20,3751
"6283","Philippines",2019,"Ideal Macaroni & Spaghetti Factory, Inc",0,0,1,0,0,0,0,0,1,20,3751
"6284","Philippines",2019,"Bread Stick",0,0,1,0,0,0,0,0,1,20,3751
"6285","Philippines",2019,"Peppero",0,0,0,1,0,0,0,0,1,20,3751
"6286","Philippines",2019,"Pei Pa Koa",0,0,0,1,0,0,0,0,1,20,3751
"6287","Philippines",2019,"Innovitelle Inc.",0,1,0,0,0,0,0,0,1,20,3751
"6288","Philippines",2019,"Breadman",0,0,0,1,0,0,0,0,1,20,3751
"6289","Philippines",2019,"Iff",0,0,1,0,0,0,0,0,1,20,3751
"6290","Philippines",2019,"nutri asia inc.",0,0,0,0,0,0,0,0,0,20,3751
"6291","Philippines",2019,"p & g",0,0,0,0,0,0,0,0,0,20,3751
"6292","Philippines",2019,"maxvit",0,0,0,0,0,0,0,0,0,20,3751
"6293","Philippines",2019,"panasonic",0,0,0,0,0,0,0,0,0,20,3751
"6294","Philippines",2019,"long ty co phan my pham saigon",0,0,0,0,0,0,0,0,0,20,3751
"6295","Philippines",2019,"panda",0,0,0,0,0,0,0,0,0,20,3751
"6296","Philippines",2019,"vital",0,0,0,0,0,0,0,0,0,20,3751
"6297","Philippines",2019,"kraft food",0,0,0,0,0,0,0,0,0,20,3751
"6298","Philippines",2019,"san miguel purefood",0,0,0,0,0,0,0,0,0,20,3751
"6299","Philippines",2019,"vakin corp.",0,0,0,0,0,0,0,0,0,20,3751
"6300","Philippines",2019,"pt mayora indah tbk",0,0,0,0,0,0,0,0,0,20,3751
"6301","Philippines",2019,"shell",0,0,0,0,0,0,0,0,0,20,3751
"6302","Philippines",2019,"torino",0,0,0,0,0,0,0,0,0,20,3751
"6303","Philippines",2019,"sky treats",0,0,0,0,0,0,0,0,0,20,3751
"6304","Philippines",2019,"splash corporation",0,0,0,0,0,0,0,0,0,20,3751
"6305","Philippines",2019,"suncerest food incorporated",0,0,0,0,0,0,0,0,0,20,3751
"6306","Philippines",2019,"systema lion",0,0,0,0,0,0,0,0,0,20,3751
"6307","Philippines",2019,"gojo",0,0,0,0,0,0,0,0,0,20,3751
"6308","Philippines",2019,"the candy maker incorporated",0,0,0,0,0,0,0,0,0,20,3751
"6309","Philippines",2019,"the gatorade company",0,0,0,0,0,0,0,0,0,20,3751
"6310","Philippines",2019,"torch",0,0,0,0,0,0,0,0,0,20,3751
"6311","Philippines",2019,"granada food",0,0,0,0,0,0,0,0,0,20,3751
"6312","Philippines",2019,"Modess",0,0,0,0,0,0,0,0,0,20,3751
"6313","Philippines",2019,"enerlife philippines inc.",0,0,0,0,0,0,0,0,0,20,3751
"6314","Philippines",2019,"Beaver",0,0,0,0,0,0,0,0,0,20,3751
"6315","Philippines",2019,"Jolly cow",0,0,0,0,0,0,0,0,0,20,3751
"6316","Philippines",2019,"Inerts",0,0,0,0,0,0,0,0,0,20,3751
"6317","Philippines",2019,"Gaisano Mall",0,0,0,0,0,0,0,0,0,20,3751
"6318","Philippines",2019,"Marlboro Cigarettes",0,0,0,0,0,0,0,0,0,20,3751
"6319","Philippines",2019,"Rain or Shine",0,0,0,0,0,0,0,0,0,20,3751
"6320","Philippines",2019,"White Dove",0,0,0,0,0,0,0,0,0,20,3751
"6321","Philippines",2019,"Star Margarine",0,0,0,0,0,0,0,0,0,20,3751
"6322","Philippines",2019,"Nestle Granola",0,0,0,0,0,0,0,0,0,20,3751
"6323","Philippines",2019,"Lami Food",0,0,0,0,0,0,0,0,0,20,3751
"6324","Philippines",2019,"THUC PHAM THIEN NHIEN",0,0,0,0,0,0,0,0,0,20,3751
"6325","Philippines",2019,"croly food",0,0,0,0,0,0,0,0,0,20,3751
"6326","Philippines",2019,"THP GROUP",0,0,0,0,0,0,0,0,0,20,3751
"6327","Philippines",2019,"Pure Gold",0,0,0,0,0,0,0,0,0,20,3751
"6328","Philippines",2019,"Youngstown Sardines",0,0,0,0,0,0,0,0,0,20,3751
"6329","Philippines",2019,"Zagu",0,0,0,0,0,0,0,0,0,20,3751
"6330","Philippines",2019,"J.CO",0,0,0,0,0,0,0,0,0,20,3751
"6331","Philippines",2019,"Lcc",0,0,0,0,0,0,0,0,0,20,3751
"6332","Philippines",2019,"Hansel Biscuits",0,0,0,0,0,0,0,0,0,20,3751
"6333","Philippines",2019,"avon products mfg.inc.",0,0,0,0,0,0,0,0,0,20,3751
"6334","Philippines",2019,"castor philippine inc.",0,0,0,0,0,0,0,0,0,20,3751
"6335","Philippines",2019,"C2 Iced tea",0,0,0,0,0,0,0,0,0,20,3751
"6336","Portugal",2019,"Grand Total",0,NA,2,1000,2,NA,NA,NA,1004,2,43
"6337","Portugal",2019,"Unbranded",0,NA,0,1000,0,NA,NA,NA,1000,2,43
"6338","Portugal",2019,"The Coca-Cola Company",0,NA,0,0,2,NA,NA,NA,2,2,43
"6339","Portugal",2019,"Crysal Ice Bag",0,NA,2,0,0,NA,NA,NA,2,2,43
"6340","Portugal",2019,"Samari Cacahuate Japones",0,NA,0,0,0,NA,NA,NA,0,2,43
"6341","Portugal",2019,"Nestlé",0,NA,0,0,0,NA,NA,NA,0,2,43
"6342","Portugal",2019,"No brand",0,NA,0,0,0,NA,NA,NA,0,2,43
"6343","Portugal",2019,"Nova AÃ§ores",0,NA,0,0,0,NA,NA,NA,0,2,43
"6344","Portugal",2019,"OlÃ¡",0,NA,0,0,0,NA,NA,NA,0,2,43
"6345","Portugal",2019,"P&G",0,NA,0,0,0,NA,NA,NA,0,2,43
"6346","Portugal",2019,"Penacova",0,NA,0,0,0,NA,NA,NA,0,2,43
"6347","Portugal",2019,"PepsiCo",0,NA,0,0,0,NA,NA,NA,0,2,43
"6348","Portugal",2019,"Pingo Doce",0,NA,0,0,0,NA,NA,NA,0,2,43
"6349","Portugal",2019,"PitÃ©u",0,NA,0,0,0,NA,NA,NA,0,2,43
"6350","Portugal",2019,"Red Bull",0,NA,0,0,0,NA,NA,NA,0,2,43
"6351","Portugal",2019,"Ross Dress for Less",0,NA,0,0,0,NA,NA,NA,0,2,43
"6352","Portugal",2019,"Solmar",0,NA,0,0,0,NA,NA,NA,0,2,43
"6353","Portugal",2019,"Sellers Groceries bag",0,NA,0,0,0,NA,NA,NA,0,2,43
"6354","Portugal",2019,"MorangÃ£o",0,NA,0,0,0,NA,NA,NA,0,2,43
"6355","Portugal",2019,"Somersby",0,NA,0,0,0,NA,NA,NA,0,2,43
"6356","Portugal",2019,"Starbucks Straws",0,NA,0,0,0,NA,NA,NA,0,2,43
"6357","Portugal",2019,"Staws",0,NA,0,0,0,NA,NA,NA,0,2,43
"6358","Portugal",2019,"Sumol",0,NA,0,0,0,NA,NA,NA,0,2,43
"6359","Portugal",2019,"Super Bock Group",0,NA,0,0,0,NA,NA,NA,0,2,43
"6360","Portugal",2019,"The Kroger Company",0,NA,0,0,0,NA,NA,NA,0,2,43
"6361","Portugal",2019,"Unknown Plastic Straws",0,NA,0,0,0,NA,NA,NA,0,2,43
"6362","Portugal",2019,"Up",0,NA,0,0,0,NA,NA,NA,0,2,43
"6363","Portugal",2019,"Vitalis",0,NA,0,0,0,NA,NA,NA,0,2,43
"6364","Portugal",2019,"Walmart Bag",0,NA,0,0,0,NA,NA,NA,0,2,43
"6365","Portugal",2019,"Moreninha do Rio",0,NA,0,0,0,NA,NA,NA,0,2,43
"6366","Portugal",2019,"Amanhecer",0,NA,0,0,0,NA,NA,NA,0,2,43
"6367","Portugal",2019,"Aptonia",0,NA,0,0,0,NA,NA,NA,0,2,43
"6368","Portugal",2019,"Gourmet",0,NA,0,0,0,NA,NA,NA,0,2,43
"6369","Portugal",2019,"Argus",0,NA,0,0,0,NA,NA,NA,0,2,43
"6370","Portugal",2019,"Bom Petisco",0,NA,0,0,0,NA,NA,NA,0,2,43
"6371","Portugal",2019,"Bubblegum",0,NA,0,0,0,NA,NA,NA,0,2,43
"6372","Portugal",2019,"Castrol",0,NA,0,0,0,NA,NA,NA,0,2,43
"6373","Portugal",2019,"Churches Chidden Bag",0,NA,0,0,0,NA,NA,NA,0,2,43
"6374","Portugal",2019,"Compal",0,NA,0,0,0,NA,NA,NA,0,2,43
"6375","Portugal",2019,"Continente",0,NA,0,0,0,NA,NA,NA,0,2,43
"6376","Portugal",2019,"Costa Atum",0,NA,0,0,0,NA,NA,NA,0,2,43
"6377","Portugal",2019,"Danone",0,NA,0,0,0,NA,NA,NA,0,2,43
"6378","Portugal",2019,"Dia",0,NA,0,0,0,NA,NA,NA,0,2,43
"6379","Portugal",2019,"Eristoff",0,NA,0,0,0,NA,NA,NA,0,2,43
"6380","Portugal",2019,"Fruit Lay",0,NA,0,0,0,NA,NA,NA,0,2,43
"6381","Portugal",2019,"Gresso",0,NA,0,0,0,NA,NA,NA,0,2,43
"6382","Portugal",2019,"Mimosa",0,NA,0,0,0,NA,NA,NA,0,2,43
"6383","Portugal",2019,"HEB",0,NA,0,0,0,NA,NA,NA,0,2,43
"6384","Portugal",2019,"Havaianas",0,NA,0,0,0,NA,NA,NA,0,2,43
"6385","Portugal",2019,"Heineken International",0,NA,0,0,0,NA,NA,NA,0,2,43
"6386","Portugal",2019,"Hersheys",0,NA,0,0,0,NA,NA,NA,0,2,43
"6387","Portugal",2019,"IntermarchÃ©",0,NA,0,0,0,NA,NA,NA,0,2,43
"6388","Portugal",2019,"Izidoro",0,NA,0,0,0,NA,NA,NA,0,2,43
"6389","Portugal",2019,"Juver",0,NA,0,0,0,NA,NA,NA,0,2,43
"6390","Portugal",2019,"Karls Quell",0,NA,0,0,0,NA,NA,NA,0,2,43
"6391","Portugal",2019,"Lays Chip",0,NA,0,0,0,NA,NA,NA,0,2,43
"6392","Portugal",2019,"Lidl",0,NA,0,0,0,NA,NA,NA,0,2,43
"6393","Portugal",2019,"Luso",0,NA,0,0,0,NA,NA,NA,0,2,43
"6394","Portugal",2019,"McKee Foods",0,NA,0,0,0,NA,NA,NA,0,2,43
"6395","Portugal",2019,"Mondelez International",0,NA,0,0,0,NA,NA,NA,0,2,43
"6396","Rwanda",2019,"Grand Total",NA,9,NA,292,112,NA,NA,NA,413,2,82
"6397","Rwanda",2019,"Unbranded",NA,0,NA,33,45,NA,NA,NA,78,2,82
"6398","Rwanda",2019,"Bakhresa Group",NA,0,NA,35,29,NA,NA,NA,64,2,82
"6399","Rwanda",2019,"Inyange",NA,0,NA,45,18,NA,NA,NA,63,2,82
"6400","Rwanda",2019,"Nile",NA,0,NA,35,0,NA,NA,NA,35,2,82
"6401","Rwanda",2019,"Nyiragarama",NA,0,NA,32,0,NA,NA,NA,32,2,82
"6402","Rwanda",2019,"Huye",NA,0,NA,24,0,NA,NA,NA,24,2,82
"6403","Rwanda",2019,"Inyange Yoghourt",NA,0,NA,23,0,NA,NA,NA,23,2,82
"6404","Rwanda",2019,"Bralirwa",NA,0,NA,0,20,NA,NA,NA,20,2,82
"6405","Rwanda",2019,"The Coca-Cola Company",NA,0,NA,19,0,NA,NA,NA,19,2,82
"6406","Rwanda",2019,"Zirakamwa Yoghourt",NA,0,NA,11,0,NA,NA,NA,11,2,82
"6407","Rwanda",2019,"Energy",NA,0,NA,10,0,NA,NA,NA,10,2,82
"6408","Rwanda",2019,"Masaka Yoghourt",NA,0,NA,9,0,NA,NA,NA,9,2,82
"6409","Rwanda",2019,"Upfield",NA,0,NA,9,0,NA,NA,NA,9,2,82
"6410","Rwanda",2019,"Movit",NA,9,NA,0,0,NA,NA,NA,9,2,82
"6411","Rwanda",2019,"Colgate-Palmolive",NA,0,NA,5,0,NA,NA,NA,5,2,82
"6412","Rwanda",2019,"Mukamira Yoghourt",NA,0,NA,2,0,NA,NA,NA,2,2,82
"6413","Slovenia",2019,"Grand Total",NA,2,86,643,66,104,6,7,914,1,9
"6414","Slovenia",2019,"Unbranded",NA,0,40,303,3,3,1,5,355,1,9
"6415","Slovenia",2019,"Philip Morris",NA,0,10,52,0,0,0,0,62,1,9
"6416","Slovenia",2019,"Union Laško (Heineken)",NA,1,0,23,22,0,0,0,46,1,9
"6417","Slovenia",2019,"McDonald's Corporation",NA,0,0,27,0,1,3,0,31,1,9
"6418","Slovenia",2019,"Mars, Incorporated",NA,0,2,14,0,7,0,0,23,1,9
"6419","Slovenia",2019,"Red Bull",NA,0,0,17,0,0,0,0,17,1,9
"6420","Slovenia",2019,"Dorina",NA,0,0,16,0,0,0,0,16,1,9
"6421","Slovenia",2019,"Winston (Itg Brands - Imperial Tobbaco)",NA,0,0,15,0,0,0,0,15,1,9
"6422","Slovenia",2019,"The Coca-Cola Company",NA,0,2,4,8,0,0,0,14,1,9
"6423","Slovenia",2019,"Reckitt Benckiser",NA,0,0,0,0,12,0,0,12,1,9
"6424","Slovenia",2019,"Frutabela",NA,0,0,10,0,0,0,0,10,1,9
"6425","Slovenia",2019,"Ferrero Group",NA,0,2,0,0,8,0,0,10,1,9
"6426","Slovenia",2019,"Mercator (Agrokor)",NA,0,1,7,2,0,0,0,10,1,9
"6427","Slovenia",2019,"Jellies",NA,0,0,10,0,0,0,0,10,1,9
"6428","Slovenia",2019,"Dana",NA,0,0,2,6,0,0,0,8,1,9
"6429","Slovenia",2019,"Petrol",NA,0,0,7,1,0,0,0,8,1,9
"6430","Slovenia",2019,"West Imperial Brands Tobacco Company)",NA,0,0,7,0,0,0,0,7,1,9
"6431","Slovenia",2019,"West (Imperial Tobacco)",NA,0,0,7,0,0,0,0,7,1,9
"6432","Slovenia",2019,"Tatto Gim",NA,0,0,0,0,6,0,0,6,1,9
"6433","Slovenia",2019,"Lucky Strike (Brittish American Tobbaco Group)",NA,0,0,6,0,0,0,0,6,1,9
"6434","Slovenia",2019,"PMFTC",NA,0,0,5,0,0,0,0,5,1,9
"6435","Slovenia",2019,"PepsiCo",NA,0,0,0,5,0,0,0,5,1,9
"6436","Slovenia",2019,"Rothmans (International)",NA,0,0,5,0,0,0,0,5,1,9
"6437","Slovenia",2019,"Frutabella",NA,0,5,0,0,0,0,0,5,1,9
"6438","Slovenia",2019,"L&M (Philip Morris)",NA,0,0,5,0,0,0,0,5,1,9
"6439","Slovenia",2019,"Mondelez International",NA,0,0,0,0,4,0,0,4,1,9
"6440","Slovenia",2019,"Šumi",NA,0,0,0,0,4,0,0,4,1,9
"6441","Slovenia",2019,"Bronhi",NA,0,0,0,0,4,0,0,4,1,9
"6442","Slovenia",2019,"Wipes",NA,0,0,4,0,0,0,0,4,1,9
"6443","Slovenia",2019,"Berg Konig",NA,0,0,4,0,0,0,0,4,1,9
"6444","Slovenia",2019,"Protein Bar",NA,0,0,2,1,1,0,0,4,1,9
"6445","Slovenia",2019,"Choco Rice",NA,0,0,4,0,0,0,0,4,1,9
"6446","Slovenia",2019,"Blendergroup",NA,0,0,0,4,0,0,0,4,1,9
"6447","Slovenia",2019,"Chesterfield (Philip Morris)",NA,0,0,4,0,0,0,0,4,1,9
"6448","Slovenia",2019,"Mortadela",NA,0,0,2,0,2,0,0,4,1,9
"6449","Slovenia",2019,"Gelees",NA,0,0,0,0,4,0,0,4,1,9
"6450","Slovenia",2019,"Isla",NA,0,0,4,0,0,0,0,4,1,9
"6451","Slovenia",2019,"Latte Menta",NA,0,0,0,0,4,0,0,4,1,9
"6452","Slovenia",2019,"Fizzy",NA,0,0,0,0,4,0,0,4,1,9
"6453","Slovenia",2019,"Fried",NA,0,0,0,0,3,0,0,3,1,9
"6454","Slovenia",2019,"Monster (Beverage Corporation)",NA,0,0,3,0,0,0,0,3,1,9
"6455","Slovenia",2019,"Union",NA,0,0,3,0,0,0,0,3,1,9
"6456","Slovenia",2019,"Zala - Union Laško (Heineken)",NA,0,0,0,0,3,0,0,3,1,9
"6457","Slovenia",2019,"Underberg",NA,1,1,1,0,0,0,0,3,1,9
"6458","Slovenia",2019,"Airwaves (Wrigley)",NA,0,0,3,0,0,0,0,3,1,9
"6459","Slovenia",2019,"Jack Daniels Whiskey",NA,0,0,0,3,0,0,0,3,1,9
"6460","Slovenia",2019,"Sendvič*",NA,0,0,0,0,3,0,0,3,1,9
"6461","Slovenia",2019,"Kruh",NA,0,0,2,0,0,0,0,2,1,9
"6462","Slovenia",2019,"Lučka",NA,0,0,0,0,2,0,0,2,1,9
"6463","Slovenia",2019,"Protein",NA,0,0,0,0,2,0,0,2,1,9
"6464","Slovenia",2019,"Mini Rolada",NA,0,0,0,0,2,0,0,2,1,9
"6465","Slovenia",2019,"Musli Bar",NA,0,0,0,0,2,0,0,2,1,9
"6466","Slovenia",2019,"Nectar",NA,0,0,1,1,0,0,0,2,1,9
"6467","Slovenia",2019,"Nestlé",NA,0,0,2,0,0,0,0,2,1,9
"6468","Slovenia",2019,"Kinder Egg",NA,0,1,1,0,0,0,0,2,1,9
"6469","Slovenia",2019,"Ricola",NA,0,0,2,0,0,0,0,2,1,9
"6470","Slovenia",2019,"Snickers (Mars)",NA,0,2,0,0,0,0,0,2,1,9
"6471","Slovenia",2019,"Sony",NA,0,0,2,0,0,0,0,2,1,9
"6472","Slovenia",2019,"Teamagra",NA,0,0,2,0,0,0,0,2,1,9
"6473","Slovenia",2019,"Tuc",NA,0,0,0,0,2,0,0,2,1,9
"6474","Slovenia",2019,"X Sour",NA,0,0,0,0,2,0,0,2,1,9
"6475","Slovenia",2019,"Zewa",NA,0,2,0,0,0,0,0,2,1,9
"6476","Slovenia",2019,"King Quattro",NA,0,0,0,0,2,0,0,2,1,9
"6477","Slovenia",2019,"7Days",NA,0,0,0,0,2,0,0,2,1,9
"6478","Slovenia",2019,"Carnitine",NA,0,0,0,2,0,0,0,2,1,9
"6479","Slovenia",2019,"Biscuit",NA,0,2,0,0,0,0,0,2,1,9
"6480","Slovenia",2019,"Durex (Reckitt Benckiser)",NA,0,2,0,0,0,0,0,2,1,9
"6481","Slovenia",2019,"Dm Drogeriemarkt",NA,0,2,0,0,0,0,0,2,1,9
"6482","Slovenia",2019,"Carre",NA,0,0,2,0,0,0,0,2,1,9
"6483","Slovenia",2019,"Develey",NA,0,0,2,0,0,0,0,2,1,9
"6484","Slovenia",2019,"Clipsy Max",NA,0,0,2,0,0,0,0,2,1,9
"6485","Slovenia",2019,"Flying Power (Aldi)",NA,0,0,2,0,0,0,0,2,1,9
"6486","Slovenia",2019,"Delicomat",NA,0,0,2,0,0,0,0,2,1,9
"6487","Slovenia",2019,"Gelatelli Ice Cream",NA,0,0,2,0,0,0,0,2,1,9
"6488","Slovenia",2019,"Blue Sky",NA,0,0,0,0,2,0,0,2,1,9
"6489","Slovenia",2019,"Glamour (Gallagher Tobacco Company)",NA,0,0,2,0,0,0,0,2,1,9
"6490","Slovenia",2019,"Choco & Caramel",NA,0,0,0,0,2,0,0,2,1,9
"6491","Slovenia",2019,"Grape Juice",NA,0,0,0,2,0,0,0,2,1,9
"6492","Slovenia",2019,"Isotonic",NA,0,0,2,0,0,0,0,2,1,9
"6493","Slovenia",2019,"Indijski Oreščki",NA,0,0,0,0,2,0,0,2,1,9
"6494","Slovenia",2019,"Kids Nellino",NA,0,0,0,0,2,0,0,2,1,9
"6495","Slovenia",2019,"Aitschler",NA,0,0,0,0,2,0,0,2,1,9
"6496","Slovenia",2019,"Avtoreka",NA,0,0,2,0,0,0,0,2,1,9
"6497","Slovenia",2019,"Heets (Philip Morris)",NA,0,0,2,0,0,0,0,2,1,9
"6498","Slovenia",2019,"Dobra Vila",NA,0,0,2,0,0,0,0,2,1,9
"6499","Slovenia",2019,"Cream Banana",NA,0,0,0,0,0,2,0,2,1,9
"6500","Slovenia",2019,"Ice Tea",NA,0,0,0,0,2,0,0,2,1,9
"6501","Slovenia",2019,"Cockta (Droga Kolinska Group)",NA,0,0,1,0,0,0,0,1,1,9
"6502","Slovenia",2019,"Spar",NA,0,0,1,0,0,0,0,1,1,9
"6503","Slovenia",2019,"Telemach (United Group)",NA,0,0,1,0,0,0,0,1,1,9
"6504","Slovenia",2019,"Cookie",NA,0,0,0,0,1,0,0,1,1,9
"6505","Slovenia",2019,"Staropramen",NA,0,0,1,0,0,0,0,1,1,9
"6506","Slovenia",2019,"Telenor Rs",NA,0,0,1,0,0,0,0,1,1,9
"6507","Slovenia",2019,"Telephone Card 100 Imp",NA,0,0,1,0,0,0,0,1,1,9
"6508","Slovenia",2019,"Swan (Altesse)",NA,0,0,1,0,0,0,0,1,1,9
"6509","Slovenia",2019,"Kinder Pingui",NA,0,1,0,0,0,0,0,1,1,9
"6510","Slovenia",2019,"Thomas Henry",NA,0,0,1,0,0,0,0,1,1,9
"6511","Slovenia",2019,"Tictac (Ferrero)",NA,0,0,0,0,0,0,1,1,1,9
"6512","Slovenia",2019,"Cedevita (Atlantic Group)",NA,0,0,0,1,0,0,0,1,1,9
"6513","Slovenia",2019,"Casali",NA,0,1,0,0,0,0,0,1,1,9
"6514","Slovenia",2019,"Unigard (Security)",NA,0,0,1,0,0,0,0,1,1,9
"6515","Slovenia",2019,"Sixtusbrau",NA,0,0,1,0,0,0,0,1,1,9
"6516","Slovenia",2019,"Camel (R. J. Reynolds Tobacco Company)",NA,0,0,1,0,0,0,0,1,1,9
"6517","Slovenia",2019,"Volkswagen",NA,0,0,1,0,0,0,0,1,1,9
"6518","Slovenia",2019,"Bossard",NA,0,0,1,0,0,0,0,1,1,9
"6519","Slovenia",2019,"Benson (Altria)",NA,0,0,1,0,0,0,0,1,1,9
"6520","Slovenia",2019,"Baloon",NA,0,0,0,0,0,0,1,1,1,9
"6521","Slovenia",2019,"Zala",NA,0,0,0,1,0,0,0,1,1,9
"6522","Slovenia",2019,"Ašič",NA,0,0,0,1,0,0,0,1,1,9
"6523","Slovenia",2019,"Zzzs",NA,0,0,1,0,0,0,0,1,1,9
